message,message_length,num_digits,num_uppercase,num_special_chars,num_words,avg_word_length,num_exclamations,num_questions,label
Moji i love you more than words. Have a rich day,48,0,2,11,11,3.4545454545454546,0,0,0
"Thanks for your ringtone order, ref number R836. Your mobile will be charged Ã¥Â£4.50. Should your tone not arrive please call customer services on 09065069154",159,17,6,30,25,5.4,0,0,1
Ooooooh I forgot to tell u I can get on yoville on my phone,59,0,3,13,14,3.2857142857142856,0,0,0
"aight we can pick some up, you open before tonight?",51,0,0,11,10,4.2,0,1,0
Is there any movie theatre i can go to and watch unlimited movies and just pay once?,84,0,1,17,17,4.0,0,1,0
"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",71,0,2,21,14,4.142857142857143,0,0,0
In the end she might still vomit but its okay. Not everything will come out.,76,0,2,16,15,4.133333333333334,0,0,0
Yes. I come to nyc for audiitions and am trying to relocate.,60,0,2,13,12,4.083333333333333,0,0,0
"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",137,2,15,35,30,3.6,0,2,1
He needs to stop going to bed and make with the fucking dealing,63,0,1,12,13,3.923076923076923,0,0,0
"Goodmorning, today i am late for 1hr.",37,1,1,8,7,4.428571428571429,0,0,0
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or Ã¥Â£250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,144,25,20,32,26,4.576923076923077,0,0,1
Dear got train and seat mine lower seat,39,0,1,7,8,4.0,0,0,0
ILL B DOWN SOON,15,0,12,3,4,3.0,0,0,0
Actually getting ready to leave the house.,42,0,1,7,7,5.142857142857143,0,0,0
And popping &lt;#&gt; ibuprofens was no help.,45,0,1,12,7,5.571428571428571,0,0,0
meet you in corporation st outside gap ÂÃ_ you can see how my mind is working!,80,0,2,19,16,4.0625,1,0,0
Aiyar sorry lor forgot 2 tell u...,34,1,1,9,7,4.0,0,0,0
Watching ajith film ah?,23,0,1,4,4,5.0,0,1,0
Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,131,0,12,43,27,3.814814814814815,0,0,0
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",153,8,20,36,30,4.133333333333334,0,0,0
"Sorry da thangam, very very sorry i am held up with prasad.",59,0,1,13,12,4.0,0,0,0
Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,142,0,3,47,25,4.68,0,0,0
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",128,0,1,32,22,4.863636363636363,0,0,0
We are okay. Going to sleep now. Later,38,0,3,9,8,3.875,0,0,0
"Just checked out, heading out to drop off my stuff now",54,0,1,11,11,4.0,0,0,0
Wait . I will msg after  &lt;#&gt;  min.,40,0,2,16,8,3.875,0,0,0
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",142,2,7,38,33,3.3333333333333335,0,0,0
"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",157,0,2,33,31,4.096774193548387,0,0,0
"I hav almost reached. Call, i m unable to connect u.",52,0,2,13,11,3.8181818181818183,0,0,0
"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",157,16,4,27,24,5.583333333333333,0,0,1
tells u 2 call 09066358152 to claim Ã¥Â£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,123,17,4,29,23,4.391304347826087,1,0,1
"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",101,15,3,20,11,8.272727272727273,0,0,1
No..few hours before.went to hair cut .,39,0,1,10,7,4.714285714285714,0,0,0
"No my blankets are sufficient, thx",34,0,1,6,6,4.833333333333333,0,0,0
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,147,20,18,32,29,4.103448275862069,1,0,1
No break time one... How... I come out n get my stuff fr Ã_?,61,0,4,22,14,3.4285714285714284,0,1,0
K k pa Had your lunch aha.,26,0,2,7,7,2.857142857142857,0,0,0
How is your schedule next week? I am out of town this weekend.,62,0,2,14,13,3.8461538461538463,0,1,0
I'm ok. Will do my part tomorrow,32,0,2,8,7,3.7142857142857144,0,0,0
"I can probably come by, everybody's done around  &lt;#&gt;  right?",66,0,1,19,10,5.5,0,1,0
Ok... The theory test? when are Ã_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,130,2,6,36,27,3.8518518518518516,0,2,0
Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,179,0,4,36,33,4.454545454545454,0,0,0
Roger that. WeÂÃÃ·re probably going to rem in about 20,56,2,5,13,10,4.7,0,0,0
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,156,20,22,31,29,4.413793103448276,0,1,1
Oh for fuck's sake she's in like tallahassee,44,0,1,9,8,4.625,0,0,0
Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,121,0,13,26,24,4.083333333333333,0,0,1
Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,91,1,3,20,18,4.111111111111111,0,1,0
LOL ... Have you made plans for new years?,42,0,4,12,9,3.7777777777777777,0,1,0
Just hopeing that wasnÂÃÃ·t too pissed up to remember and has gone off to his sisters or something!,101,0,4,21,18,4.666666666666667,1,0,0
Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,88,1,2,19,20,3.45,0,0,0
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",329,0,6,66,61,4.409836065573771,0,0,0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",101,23,29,21,19,4.368421052631579,0,0,1
Oh ok no prob..,15,0,1,5,4,3.0,0,0,0
"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",131,0,2,31,23,4.739130434782608,0,0,0
U wake up already? Thanx 4 e tau sar piah it's quite nice.,58,1,2,15,13,3.5384615384615383,0,1,0
I sent them. Do you like?,25,0,2,7,6,3.3333333333333335,0,1,0
What year. And how many miles.,30,0,2,7,6,4.166666666666667,0,0,0
That's the way you should stay oh.,34,0,1,8,7,4.0,0,0,0
Jay's getting really impatient and belligerent,46,0,1,6,6,6.833333333333333,0,0,0
i cant talk to you now.i will call when i can.dont keep calling.,64,0,0,15,13,4.0,0,0,0
So Ã_ pay first lar... Then when is da stock comin...,54,0,3,18,11,4.0,0,0,0
Then. You are eldest know.,26,0,2,6,5,4.4,0,0,0
I was at bugis juz now wat... But now i'm walking home oredi... ÃÃ so late then reply... I oso saw a top dat i like but din buy... Where r Ã_ now? ,150,0,7,51,33,3.5454545454545454,0,1,0
"Its ok, called mom instead have fun",35,0,1,7,7,4.142857142857143,0,0,0
Reason is if the team budget is available at last they buy the unsold players for at base rate..,96,0,1,20,19,4.105263157894737,0,0,0
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,154,0,3,34,32,3.84375,0,0,0
I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,131,2,6,29,25,4.28,0,0,0
Poor girl can't go one day lmao,31,0,1,7,7,3.5714285714285716,0,0,0
Lol well don't do it without me. We could have a big sale together.,67,0,2,16,14,3.857142857142857,0,0,0
Apps class varaya elaya.,24,0,1,4,4,5.25,0,0,0
Where did u go? My phone is gonna die you have to stay in here,62,0,2,15,15,3.2,0,1,0
Meeting u is my work. . . Tel me when shall i do my work tomorrow,65,0,2,18,16,3.125,0,0,0
Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,144,0,5,34,31,3.6774193548387095,0,0,0
Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,141,0,2,35,30,3.7333333333333334,3,0,0
Ugh my leg hurts. Musta overdid it on mon.,42,0,2,10,9,3.7777777777777777,0,0,0
Ok. I asked for money how far,29,0,2,7,7,3.2857142857142856,0,0,0
Mm have some kanji dont eat anything heavy ok,45,0,1,8,9,4.111111111111111,0,0,0
"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",175,13,24,36,29,5.068965517241379,0,0,1
K:)k:)good:)study well.,23,0,1,8,2,11.0,0,0,0
My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),155,0,1,32,27,4.777777777777778,0,0,0
This phone has the weirdest auto correct.,41,0,1,7,7,5.0,0,0,0
Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,142,0,3,29,27,4.296296296296297,0,0,0
Yup i'm elaborating on the safety aspects and some other issues..,65,0,1,13,11,5.0,0,0,0
Alright. I'm out--have a good night!,36,0,2,10,6,5.166666666666667,1,0,0
Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,157,7,17,41,34,3.6470588235294117,0,0,1
True. Its easier with her here.,31,0,2,7,6,4.333333333333333,0,0,0
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,86,11,11,14,13,5.6923076923076925,1,0,1
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",159,8,17,41,32,4.0,2,1,1
I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,113,0,3,20,19,5.0,0,0,0
I'm really sorry I lit your hair on fire,40,0,2,9,9,3.5555555555555554,0,0,0
I reach home safe n sound liao...,33,0,1,9,7,3.857142857142857,0,0,0
Sorry me going home first... Daddy come fetch Ã_ later...,58,0,3,17,10,4.9,0,0,0
What about this one then.,25,0,1,5,5,4.2,0,0,0
"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",85,0,2,19,18,3.7777777777777777,0,0,0
Well she's in for a big surprise!,33,0,1,8,7,3.857142857142857,1,0,0
Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,84,0,2,25,16,4.25,0,0,0
It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,329,1,6,70,62,4.32258064516129,0,0,0
Mmmm.... I cant wait to lick it!,32,0,2,11,7,3.7142857142857144,1,0,0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",122,23,29,24,24,4.125,0,0,1
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",152,0,15,39,36,3.25,0,0,0
That means get the door,23,0,1,4,5,3.8,0,0,0
"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",289,4,31,72,54,4.37037037037037,0,0,0
Lol I would but despite these cramps I like being a girl.,57,0,3,12,12,3.8333333333333335,0,0,0
And pls pls drink plenty plenty water,37,0,1,6,7,4.428571428571429,0,0,0
I.ll hand her my phone to chat wit u,36,0,1,9,9,3.111111111111111,0,0,0
"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",138,19,14,31,23,5.043478260869565,1,0,1
I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),229,0,11,56,52,3.423076923076923,0,0,0
How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,147,0,3,26,26,4.6923076923076925,0,1,0
Have you finished work yet? :),30,0,1,8,6,4.166666666666667,0,1,0
Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,121,0,4,32,21,4.809523809523809,0,0,0
URGENT! Your Mobile number has been awarded with a Ã¥Â£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,129,17,15,25,21,5.190476190476191,1,0,1
Go fool dont cheat others ok,28,0,1,5,6,3.8333333333333335,0,0,0
Were trying to find a Chinese food place around here,52,0,2,9,10,4.3,0,0,0
"Aight, lemme know what's up",27,0,1,6,5,4.6,0,0,0
I wont. So wat's wit the guys,29,0,2,8,7,3.2857142857142856,0,0,0
"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",90,0,2,20,19,3.789473684210526,0,0,0
Then cant get da laptop? My matric card wif Ã_ lei... ,55,0,3,17,11,4.0,0,1,0
Dear reached railway. What happen to you,40,0,2,7,7,4.857142857142857,0,0,0
Nan sonathaya soladha. Why boss?,32,0,2,6,5,5.6,0,1,0
"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...",141,0,3,40,30,3.7333333333333334,0,0,0
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Ã¥Â£1000 cash or Ã¥Â£5000 prize!,153,22,17,29,24,5.416666666666667,1,0,1
This pain couldn't have come at a worse time.,45,0,1,10,9,4.111111111111111,0,0,0
Beerage?,8,0,1,1,1,8.0,0,1,0
Shall i come to get pickle,26,0,1,5,6,3.5,0,0,0
Were gonna go get some tacos,28,0,1,5,6,3.8333333333333335,0,0,0
Nite...,7,0,1,3,1,7.0,0,0,0
You have 1 new message. Please call 08712400200.,48,12,2,9,8,5.125,0,0,1
So that takes away some money worries,37,0,1,6,7,4.428571428571429,0,0,0
YO YO YO BYATCH WHASSUP?,24,0,19,5,5,4.0,0,1,0
Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,112,0,2,22,21,4.380952380952381,0,0,0
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,157,6,102,30,22,6.181818181818182,2,0,1
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,136,9,11,37,26,4.269230769230769,0,1,0
ÃÃ only send me the contents page...,38,0,2,11,7,4.571428571428571,0,0,0
Still i have not checked it da. . .,35,0,1,11,9,3.0,0,0,0
Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,110,0,3,25,22,4.045454545454546,0,1,0
"Sorry, I can't help you on this.",32,0,2,9,7,3.7142857142857144,0,0,0
I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,119,0,6,28,23,4.217391304347826,1,1,0
I have gone into get info bt dont know what to do,49,0,1,11,12,3.1666666666666665,0,0,0
Hi. I'm always online on yahoo and would like to chat with you someday,70,0,2,15,14,4.071428571428571,0,0,0
"Cool, text me when you're ready",31,0,1,7,6,4.333333333333333,0,0,0
Hi dis is yijue i would be happy to work wif Ã_ all for gek1510...,67,4,2,19,15,3.533333333333333,0,0,0
I can make lasagna for you... vodka...,38,0,1,12,7,4.571428571428571,0,0,0
Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,86,0,2,20,15,4.8,0,0,0
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,131,0,5,27,25,4.28,0,0,0
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,158,19,18,34,29,4.482758620689655,1,0,1
OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,66,1,3,19,15,3.466666666666667,0,1,0
Oh :-)only 4 outside players allowed to play know,49,1,1,11,9,4.555555555555555,0,0,0
